id,cmc_rank,id,name,symbol,slug,market_cap,volume_24h,date_added
990,991,9608,SpookySwap,BOO,spookyswap,3912986.5608618837,114705.4736682,2021-05-05T00:00:00.000Z
991,992,99,Vertcoin,VTC,vertcoin,3908503.09586952,13321.11576997,2014-01-20T00:00:00.000Z
992,993,7094,dHedge DAO,DHT,dhedge-dao,3888498.0168124107,83416.79815303,2020-09-17T00:00:00.000Z
993,994,2410,SpaceChain,SPC,spacechain,3886923.069510456,341.51512821,2018-01-16T00:00:00.000Z
994,995,16929,Experimental Finance,EXFI,flare-finance,3885126.380239772,61727.67933295,2022-01-06T06:14:32.000Z
995,996,1826,Particl,PART,particl,3833247.6254576384,1894.13908599,2017-07-20T00:00:00.000Z
996,997,19018,Choise.com,CHO,choise,3822134.2314847093,334056.03041641,2022-03-24T03:42:42.000Z
997,998,17047,WeWay,WWY,weway,3817211.6555893873,54471.83727959,2022-01-10T01:51:42.000Z
998,999,27934,Cashtree Token,CTT,cashtree-token,3803344.8811553814,9532.17647282,2023-09-05T12:45:03.000Z
999,1000,2387,Bitcoin Atom,BCA,bitcoin-atom,3783557.9657568494,0.0,2018-01-12T00:00:00.000Z
1000,1001,4951,Zynecoin,ZYN,zynecoin,3763928.7417638013,4399.33218239,2020-07-07T00:00:00.000Z
1001,1002,2578,TE-FOOD,TONE,te-food,3698412.3609647295,105767.13879589,2018-03-10T00:00:00.000Z
1002,1003,8492,Vesper,VSP,vesper,3688631.654292942,79676.61463673,2021-02-17T00:00:00.000Z
1003,1004,2662,Haven Protocol,XHV,haven-protocol,3672118.9728876674,8224.26891173,2018-04-23T00:00:00.000Z
1004,1005,5798,Darwinia Network,RING,darwinia-network,3646816.916324005,2474471.72820177,2020-07-02T00:00:00.000Z
1005,1006,9260,Zigcoin,ZIG,zigcoin,3619944.36357571,4898859.7872007,2021-04-16T00:00:00.000Z
1006,1007,6933,Nuco.cloud,NCDT,nuco-cloud,3563231.38403919,179968.19932327,2020-09-08T00:00:00.000Z
1007,1008,4957,Minter Network,BIP,minter-network,3544180.3553175433,1765.50071712,2020-04-22T00:00:00.000Z
1008,1009,8875,Uno Re,UNO,unore,3535453.346400821,282525.01586413,2021-03-18T00:00:00.000Z
1009,1010,13916,Omax Coin,OMAX,omax-token,3519447.3540657423,167665.86671847,2021-11-05T05:32:20.000Z
1010,1011,9954,Netvrk,NTVRK,netvrk,3511512.002319448,99173.60878613,2021-05-20T00:00:00.000Z
1011,1012,21152,Green Satoshi Token (ETH),GST,green-satoshi-token-eth,3510488.216290321,0.0,2021-12-22T01:37:42.000Z
1012,1013,10687,Onomy Protocol,NOM,onomy-protocol,3507353.5337758213,1439512.87734325,2021-06-28T00:00:00.000Z
1013,1014,3661,Stronghold Token,SHX,stronghold-token,3490137.084455882,39988.12954975,2019-01-03T00:00:00.000Z
1014,1015,8163,Exeedme,XED,exeedme,3473399.569006663,84128.05011133,2021-01-02T00:00:00.000Z
1015,1016,1298,LBRY Credits,LBC,library-credits,3466820.4525503833,22479.41385915,2016-07-07T00:00:00.000Z
1016,1017,6283,Blocery,BLY,blocery,3446536.711644869,91900.00598287,2020-08-07T00:00:00.000Z
1017,1018,17334,JumpToken,JMPT,jumptoken,3438014.825612903,27388.83347097,2022-01-15T10:09:12.000Z
1018,1019,11531,Portugal National Team Fan Token,POR,portugal-national-team-fan-token,3415712.4130840595,272854.05173043,2021-09-01T06:49:29.000Z
1019,1020,27704,X,X,xerc20-pro,3409928.170514922,371781.6648644,2023-07-28T07:55:30.000Z
1020,1021,14371,Inflation Hedging Coin,IHC,inflation-hedging-coin,3405618.0484682433,22701.62515341,2021-11-11T18:06:18.000Z
1021,1022,2709,Morpheus Labs,MITX,morpheus-labs,3400837.8604961718,85794.55102956,2018-05-04T00:00:00.000Z
1022,1023,8497,ApeSwap,BANANA,apeswap-finance,3394935.6598777543,50392.79714964,2021-02-17T00:00:00.000Z
1023,1024,3218,Energi,NRG,energi,3389161.2303962475,103346.69146135,2018-08-23T00:00:00.000Z
1024,1025,21639,Djed,DJED,djed,3383977.231596149,64850.23239824,2022-08-31T06:27:26.000Z
1025,1026,17390,Prime Numbers Labs Ecosystem,PRNT,prime-numbers,3350933.745460893,751852.04706648,2022-01-17T10:46:11.000Z
1026,1027,20009,DexCheck,DCK,dexcheck,3348464.657770829,439357.04236075,2022-05-06T13:33:50.000Z
1027,1028,12487,Dark Frontiers,DARK,dark-frontiers,3336291.968963056,125440.60483111,2021-10-08T01:30:36.000Z
1028,1029,8849,AXIS Token,AXIS,axis-token,3324537.2139803404,44.51240513,2021-03-17T00:00:00.000Z
1029,1030,20535,MOVEZ,MOVEZ,movez,3324251.609557063,1520408.25293353,2022-06-09T17:19:07.000Z
1030,1031,2243,Dragonchain,DRGN,dragonchain,3317294.2814874453,46583.5935342,2017-12-03T00:00:00.000Z
1031,1032,24400,XCAD Network Play,PLAY,xcad-network-play,3317171.9769362155,615979.07297948,2023-04-12T03:37:40.000Z
1032,1033,7866,Monavale,MONA,monavale,3316474.98935988,44571.3473189,2020-12-06T00:00:00.000Z
1033,1034,13383,CropBytes,CBX,cropbytes,3298154.9834642443,1100517.08580417,2021-10-27T07:19:19.000Z
1034,1035,15721,MagicCraft,MCRT,magiccraft,3258771.292872446,270573.67353702,2021-12-07T06:40:50.000Z
1035,1036,18624,Azit,AZIT,azit,3257343.308173817,1427726.49634695,2022-03-08T05:40:02.000Z
1036,1037,14188,Plugin,PLI,plugin,3246771.9008203247,93590.96120884,2021-11-09T15:42:40.000Z
1037,1038,13298,VIXCO,VIX,vixco,3244691.239240545,130601.57887409,2021-10-26T10:16:37.000Z
1038,1039,8857,Anchor Protocol,ANC,anchor-protocol,3243757.5579953184,201050.89802026,2021-03-17T00:00:00.000Z
1039,1040,5541,Xaya,CHI,xaya,3236363.184034275,7231.85191831,2020-05-05T00:00:00.000Z
1040,1041,4197,ShareToken,SHR,sharetoken,3168334.1802660716,75117.06810989,2019-11-26T00:00:00.000Z
1041,1042,7805,Muse,MUSE,muse,3169057.386657064,86559.26634178,2020-11-29T00:00:00.000Z
1042,1043,12988,LABEL Foundation,LBL,label-foundation,3151895.4524743687,83622.0909576,2021-10-22T02:41:44.000Z
1043,1044,8349,Onooks,OOKS,onooks,3137078.481295394,1053.15196668,2021-01-27T00:00:00.000Z
1044,1045,27922,Shiba Saga,SHIA,shiba-saga,3136607.624224963,817038.76822611,2023-08-25T03:05:39.000Z
1045,1046,6588,Etherisc DIP Token,DIP,etherisc,3136391.7573522693,5290.13324175,2020-08-14T00:00:00.000Z
1046,1047,6865,Crypton,CRP,utopia,3114571.074181033,341860.66960491,2020-09-03T00:00:00.000Z
1047,1048,8216,Electra Protocol,XEP,electra-protocol,3110681.1969614974,28897.19198236,2021-01-08T00:00:00.000Z
1048,1049,2529,Cashaa,CAS,cashaa,3110057.3356965585,38391.93807058,2018-02-15T00:00:00.000Z
1049,1050,12301,Retreeb,TREEB,retreeb,3084262.19044725,29568.84866822,2021-10-04T20:00:48.000Z
1050,1051,1721,Mysterium,MYST,mysterium,3082634.3658161364,126196.63478371,2017-06-14T00:00:00.000Z
1051,1052,11198,TopGoal,GOAL,topgoal,3044356.1659136144,97869.45581849,2021-08-09T00:00:00.000Z
1052,1053,8408,Govi,GOVI,govi,3044068.5459271474,14939.97296602,2021-02-05T00:00:00.000Z
1053,1054,4927,RigoBlock,GRG,rigoblock,3039033.3993025157,121.00438744,2020-07-22T00:00:00.000Z
1054,1055,11821,Swarm Markets,SMT,swarm-markets,3026802.173151438,73190.2667697,2021-09-11T20:44:46.000Z
1055,1056,1037,Agoras: Currency of Tau,AGRS,agoras-tokens,3015065.686159634,17073.17729606,2015-08-24T00:00:00.000Z
1056,1057,14336,TRVL,TRVL,trvl,3012454.2069180645,112968.1677014,2021-11-11T08:14:53.000Z
1057,1058,3663,Footballcoin (XFC),XFC,footballcoin,2974553.7484222176,83444.12461964,2019-01-03T00:00:00.000Z
1058,1059,17523,TomTomCoin,TOMS,tomtomcoin,2957112.6875399076,359019.9920343,2022-01-21T04:17:31.000Z
1059,1060,6430,Electric Vehicle Zone,EVZ,electric-vehicle-zone,2959741.711933695,49564.06588837,2020-08-19T00:00:00.000Z
1060,1061,10326,BullPerks,BLP,bullperks,2952346.9255954437,55928.17020946,2021-06-08T00:00:00.000Z
1061,1062,3850,OTOCASH,OTO,otocash,2946372.99144979,0.0,2019-04-09T00:00:00.000Z
1062,1063,20349,IguVerse,IGU,iguverse,2939626.649352282,9000059.4958054,2022-05-29T00:16:13.000Z
1063,1064,4217,BOSagora,BOA,bosagora,2919216.5880159014,204750.7339204,2019-08-05T00:00:00.000Z
1064,1065,12315,DOSE,DOSE,dose,2923002.6984741054,4821011.32661558,2021-10-05T02:31:00.000Z
1065,1066,18101,NanoByte Token,NBT,nanobyte-token,2920871.805665048,48080.73615428,2022-02-15T07:45:17.000Z
1066,1067,21428,Wrapped Alvey Chain,WALV,alvey-chain,2916668.005177338,1731328.11796981,2022-08-17T14:29:28.000Z
1067,1068,8790,KINE,KINE,kine,2905524.596683172,408403.88750688,2021-03-11T00:00:00.000Z
1068,1069,8080,Dypius,DYP,defi-yield-protocol,2903222.5424390407,289683.77983316,2020-12-23T00:00:00.000Z
1069,1070,8616,Aurox,URUS,urus,3019149.2102932613,56220.91404464,2021-03-01T00:00:00.000Z
1070,1071,11240,HI,HI,hi-dollar,2875148.6336248615,313509.55267331,2021-08-13T00:00:00.000Z
1071,1072,3908,Decimated,DIO,decimated,2862749.5373569373,96089.15362069,2019-05-03T00:00:00.000Z
1072,1073,5662,Sylo,SYLO,sylo,2856945.8063813853,938920.85114455,2020-06-05T00:00:00.000Z
1073,1074,3709,Grin,GRIN,grin,2850515.562956018,441989.30269677,2019-01-27T00:00:00.000Z
1074,1075,12182,Blocto Token,BLT,blocto,2850337.0457831793,49119.67073281,2021-09-28T09:26:27.000Z
1075,1076,10465,Polytrade,TRADE,polytrade,2844729.256291183,200586.32663979,2021-06-16T00:00:00.000Z
1076,1077,10776,Signum,SIGNA,signum,2840352.91717568,400.56898024,2021-07-06T00:00:00.000Z
1077,1078,21156,STAT,STAT,stat,2836673.326661201,364936.66043774,2022-07-27T14:53:36.000Z
1078,1079,6942,Juggernaut,JGN,juggernaut,2826546.963310367,202441.46165816,2020-09-08T00:00:00.000Z
1079,1080,3704,v.systems,VSYS,v-systems,2826251.228056837,483821.71073602,2019-03-05T00:00:00.000Z
1080,1081,8044,Adappter Token,ADP,adappter-token,2800383.545340916,149520.2669088,2020-12-17T00:00:00.000Z
1081,1082,2540,Litecoin Cash,LCC,litecoin-cash,2793813.263053705,13.45328358,2018-02-21T00:00:00.000Z
1082,1083,8385,Umbrella Network,UMB,umbrella-network,2792113.651669797,156857.79238793,2021-02-09T00:00:00.000Z
1083,1084,8519,Xend Finance,XEND,xend-finance,2787048.4291017354,84609.59795781,2021-02-19T00:00:00.000Z
1084,1085,1947,Monetha,MTH,monetha,2770050.2985832538,666361.13845879,2017-09-06T00:00:00.000Z
1085,1086,10430,Argentine Football Association Fan Token,ARG,argentinefootballassociationfantoken,2762233.178452766,599075.52575612,2021-06-15T00:00:00.000Z
1086,1087,4712,AmonD,AMON,amond,2742096.0847050254,455.66124248,2019-09-28T00:00:00.000Z
1087,1088,14294,Metaverse.Network Pioneer,NEER,bitcountry-neer,2737637.0492737866,64650.57573262,2021-05-27T00:00:00.000Z
1088,1089,9523,PKT,PKT,pkt,2712679.491282815,792.67455185,2021-05-01T00:00:00.000Z
1089,1090,1903,HyperCash,HC,hypercash,2704759.9761783043,144380.40815789,2017-08-20T00:00:00.000Z
1090,1091,3607,VestChain,VEST,vestchain,2697406.8229876654,0.0,2018-11-15T00:00:00.000Z
1091,1092,576,GameCredits,GAME,gamecredits,2668135.2085396396,25953.36096059,2014-09-01T00:00:00.000Z
1092,1093,3142,BaaSid,BAAS,baasid,2666585.3722216627,21766.04210377,2018-08-10T00:00:00.000Z
1093,1094,10774,Sonar,PING,sonar,2647046.1447886475,31152.19374923,2021-07-06T00:00:00.000Z
1094,1095,11541,Ariva,ARV,ariva,2646668.2119424115,457700.30858215,2021-09-01T10:41:36.000Z
1095,1096,9691,Venus Reward Token,VRT,venus-reward-token,2630274.855391433,51812.89536706,2021-05-11T00:00:00.000Z
1096,1097,15575,Plastiks,PLASTIK,plastiks,2619360.5727612744,72586.77695139,2021-12-04T15:07:02.000Z
1097,1098,19476,TiFi Token,TIFI,tifi-token,2614882.3509989516,46003.62465597,2022-04-11T18:22:49.000Z
1098,1099,5468,Isiklar Coin,ISIKC,isiklar-coin,2610696.9234906314,55141.25352568,2020-04-16T00:00:00.000Z
1099,1100,27112,Penpie,PNP,penpie,2606772.950183729,106902.80483796,2023-06-21T07:33:15.000Z
1100,1101,13626,ACA Token,ACA,aca-token,2598542.2302807146,370967.28766702,2021-11-01T06:57:00.000Z
1101,1102,4804,ROOBEE,ROOBEE,roobee,2568217.8829311896,431870.03004344,2019-10-17T00:00:00.000Z
1102,1103,9155,Digital Fitness,DEFIT,digital-fitness,2561963.134469986,1442.34167433,2021-04-07T00:00:00.000Z
1103,1104,14722,DOGAMÍ,DOGA,dogami,2549305.574119678,17269.30571249,2021-11-17T16:30:19.000Z
1104,1105,8579,Polkamarkets,POLK,polkamarkets,2530637.5142786694,145246.92673705,2021-02-24T00:00:00.000Z
1105,1106,10469,iMe Lab,LIME,ime-lab,2525896.0875156247,216135.2366888,2021-06-16T00:00:00.000Z
1106,1107,7617,saffron.finance,SFI,saffron-finance,2513462.7703630007,49872.39216733,2020-11-09T00:00:00.000Z
1107,1108,8509,XMON,XMON,xmon,2522431.0269469703,871709.73606191,2021-02-18T00:00:00.000Z
1108,1109,7616,Lattice Token,LTX,lattice-token,2480523.9354068656,45710.14096057,2020-11-09T00:00:00.000Z
1109,1110,10046,Dotmoovs,MOOV,dotmoovs,2478302.801532202,97259.83851856,2021-05-25T00:00:00.000Z
1110,1111,16554,Neighbourhoods,NHT,neighbourhoods,2476168.032886408,117974.51363439,2021-12-28T10:31:08.000Z
1111,1112,23335,THENA,THE,thena,2474602.8256314346,694472.82309071,2023-01-28T21:22:17.000Z
1112,1113,9205,K21,K21,k21,2473615.77203297,62621.4987936,2021-04-13T00:00:00.000Z
1113,1114,7931,Forj(Bondly),BONDLY,bondly,2430984.2971644914,88916.66096755,2020-12-09T00:00:00.000Z
1114,1115,11308,Fenerbahçe Token,FB,fenerbahce-token,2424068.0719606117,5934139.0361344,2021-08-19T00:00:00.000Z
1115,1116,4757,Robonomics.network,XRT,robonomics-network,2422895.494693227,5923.12907479,2019-10-07T00:00:00.000Z
1116,1117,10984,Witch Token,WITCH,witch-token,2419760.131135883,598290.84384998,2021-07-21T00:00:00.000Z
1117,1118,2847,Abyss,ABYSS,abyss,2362004.2301948573,20219.01991778,2018-06-07T00:00:00.000Z
1118,1119,2757,Callisto Network,CLO,callisto-network,2349883.4925317196,49672.0118195,2018-05-22T00:00:00.000Z
1119,1120,7228,DerivaDAO,DDX,derivadao,2344883.999759554,9697.99268318,2020-09-29T00:00:00.000Z
1120,1121,8644,Kylin,KYL,kylin,2337087.3822732065,0.0,2021-03-06T00:00:00.000Z
1121,1122,10563,Decubate,DCB,decubate,2328418.844392956,5302.03195837,2021-06-22T00:00:00.000Z
1122,1123,11409,Tarot,TAROT,tarot,2315623.5213076654,8876.39128116,2021-08-26T06:39:18.000Z
1123,1124,17241,GPEX,GPX,gpex,2311783.9701775396,462.81695143,2022-01-13T11:56:17.000Z
1124,1125,8424,Deri Protocol,DERI,deri-protocol,2291780.767397172,73804.89598405,2021-02-11T00:00:00.000Z
1125,1126,24133,WiFi Map,WIFI,wifi-map,2269602.788069169,376012.2146475,2023-03-28T23:18:53.000Z
1126,1127,13319,Flamengo Fan Token,MENGO,flamengo-fan-token,2260503.6877928884,187471.66116576,2021-10-26T13:41:45.000Z
1127,1128,26034,OXBT,OXBT,oxbt,2252552.920004024,48138.37137393,2023-05-28T05:17:48.000Z
1128,1129,3657,Lambda,LAMB,lambda,2252038.3904646006,2549226.85403647,2019-01-02T00:00:00.000Z
1129,1130,9345,BSCS,BSCS,bscs,2246922.3682537586,540747.64740899,2021-04-20T00:00:00.000Z
1130,1131,5640,PointPay,PXP,pointpay,2243574.1526519023,202258.92006954,2020-05-28T00:00:00.000Z
1131,1132,9212,CumRocket,CUMMIES,cumrocket,2237113.178372938,27698.31564684,2021-04-13T00:00:00.000Z
1132,1133,11533,UFC Fan Token,UFC,ufc-fan-token,2235176.496008761,59909.01218781,2021-09-01T07:00:15.000Z
1133,1134,27598,LootBot,LOOT,lootbot,2228533.8533212305,573224.54710967,2023-07-17T12:27:55.000Z
1134,1135,23684,Aimedis (new),AIMX,aimedis-new,2212013.040551345,16389.61158898,2023-02-28T05:29:24.000Z
1135,1136,12813,Sinverse,SIN,sincity-token,2211703.094553371,668500.52150893,2021-10-17T13:16:59.000Z
1136,1137,14745,Kromatika,KROM,kromatika,2205781.756712789,30390.71362689,2021-11-18T03:46:05.000Z
1137,1138,7588,Gameswap,GSWAP,gameswap,2160505.7928068843,1308.02421509,2020-11-04T00:00:00.000Z
1138,1139,11977,Infinity PAD,IPAD,infinity-pad,2151510.6018842934,0.0,2021-09-20T17:03:19.000Z
1139,1140,3243,Moneytoken,IMT,moneytoken,2146863.387191437,0.0,2018-08-30T00:00:00.000Z
1140,1141,12515,Gracy,GRACY,colawork,2125747.089590446,500607.31157497,2021-10-08T09:55:36.000Z
1141,1142,2912,TENT,TENT,tent,2117485.182518561,0.0,2018-07-10T00:00:00.000Z
1142,1143,5906,NerveNetwork,NVT,nervenetwork,2101160.020141106,174353.13625064,2020-07-27T00:00:00.000Z
1143,1144,5313,CONTRACOIN,CTCN,contracoin,2097993.5851294007,1.80709982,2020-03-13T00:00:00.000Z
1144,1145,13011,UNKJD,MBS,unkjd,2097711.805049794,83843.08654816,2021-12-22T01:48:42.000Z
1145,1146,1758,TenX,PAY,tenx,2092333.0775050381,29195.23170995,2017-06-27T00:00:00.000Z
1146,1147,3843,BOLT,BOLT,bolt,2085056.1352655373,137133.35496014,2019-04-05T00:00:00.000Z
1147,1148,26413,NuriTopia,NBLU,nuritopia,2080230.7873766343,115912.83542259,2023-05-31T03:23:12.000Z
1148,1149,15744,Prism,PRISM,prism,2075159.5364628092,25030.64009571,2021-12-23T01:58:10.000Z
1149,1150,9511,Dfyn Network,DFYN,dfyn-network,2032237.074376385,106352.3890055,2021-04-30T00:00:00.000Z
1150,1151,5748,mStable Governance Token: Meta (MTA),MTA,meta,2021287.618420364,38474.06725701,2020-06-28T00:00:00.000Z
1151,1152,11245,Landshare,LAND,landshare,2018425.8600001074,40775.77583557,2021-08-13T00:00:00.000Z
1152,1153,10462,SHILL Token,SHILL,project-seed,2017525.2427624296,414089.30036005,2021-06-16T00:00:00.000Z
1153,1154,8320,PolkaBridge,PBR,polkabridge,2007591.2104902305,786889.83945952,2021-01-25T00:00:00.000Z
1154,1155,17543,MongolNFT Coin,MNFT,mongolnft-coin,2007992.5032918868,204745.67900065,2022-01-21T10:22:08.000Z
1155,1156,22850,Hivemapper,HONEY,hivemapper,2002081.1304639855,25271.23411461,2022-12-03T13:01:09.000Z
1156,1157,5200,Gleec Coin,GLEEC,gleec,1983678.2719374294,197962.8291097,2020-02-04T00:00:00.000Z
1157,1158,11234,Position Exchange,POSI,position-exchange,1945526.7543581408,32683.16117601,2021-08-12T00:00:00.000Z
1158,1159,21701,Skeb Coin,SKEB,skeb-coin,1941630.2844814365,371041.25368803,2022-09-05T08:00:49.000Z
1159,1160,8697,Konomi Network,KONO,konomi-network,1940826.4486976822,290723.62723057,2021-03-04T00:00:00.000Z
1160,1161,6194,Geeq,GEEQ,geeq,1935217.6758947177,128797.89049068,2020-08-04T00:00:00.000Z
1161,1162,4058,FIBOS,FO,fibos,1933307.08213612,1822.11305752,2019-08-29T00:00:00.000Z
1162,1163,3799,SafeCoin,SAFE,safecoin,1924037.314676215,31.1490016,2019-03-18T00:00:00.000Z
1163,1164,14681,Fabwelt,WELT,fabwelt,1918804.0919199202,407220.78712206,2021-11-17T09:24:37.000Z
1164,1165,18775,Walken,WLKN,walken,1914332.1261145447,2155124.93108372,2022-03-14T07:59:43.000Z
1165,1166,3388,FREEdom Coin,FREE,free-coin,1900067.442101771,557923.16601511,2018-10-04T00:00:00.000Z
1166,1167,5471,Ghost,GHOST,ghost,1900051.7846221596,0.0,2020-05-26T00:00:00.000Z
1167,1168,7860,ClinTex CTi,CTI,clintex-cti,1882231.6499882585,387059.00647104,2020-12-04T00:00:00.000Z
1168,1169,15240,SENATE,SENATE,senate,1880170.3239623932,146018.57977358,2021-12-15T15:15:04.000Z
1169,1170,22845,Pokemon Play,PPC,poke-play,1879686.6371678647,0.0,2022-12-01T17:36:41.000Z
1170,1171,10977,Mint Club,MINT,mint-club,1867930.9230541883,28059.40316344,2021-07-20T00:00:00.000Z
1171,1172,16463,OpenDAO,SOS,opendao,1865080.748206807,447259.12968565,2021-12-24T11:16:54.000Z
1172,1173,11848,Strips Finance,STRP,strips-finance,1860320.7561015794,48194.43254005,2021-09-13T10:19:03.000Z
1173,1174,1789,Populous,PPT,populous,1840661.074004656,151330.50197088,2017-07-10T00:00:00.000Z
1174,1175,9029,Graphlinq Chain,GLQ,graphlinq-protocol,1838446.3242625596,138100.27390719,2021-03-31T00:00:00.000Z
1175,1176,25219,The Dons,DONS,the-dons,1836500.080817074,204733.70853204,2023-05-12T14:07:08.000Z
1176,1177,12240,MARS4,MARS4,mars4,1828088.7272823653,8630.02918285,2021-10-01T07:13:14.000Z
1177,1178,4287,Jobchain,JOB,jobchain,1827068.7736817359,28.89929867,2019-12-23T00:00:00.000Z
1178,1179,11528,Valencia CF Fan Token,VCF,valencia-cf-fan-token,1815849.2525415937,1105748.07045538,2021-09-01T06:30:09.000Z
1179,1180,2992,Apollo Currency,APL,apollo-currency,1808586.4838264582,299645.57873795,2018-07-28T00:00:00.000Z
1180,1181,15305,Calamari Network,KMA,calamari-network,1804124.3094517493,108633.50853981,2021-11-29T12:11:37.000Z
1181,1182,7022,Pickle Finance,PICKLE,pickle-finance,1803582.0211001919,374637.8470437,2020-09-12T00:00:00.000Z
1182,1183,4228,Ferrum Network,FRM,ferrum-network,1795872.2003819845,315716.41995747,2019-08-08T00:00:00.000Z
1183,1184,21262,Klaydice,DICE,klaydice,1791791.040959332,46051.2497222,2022-08-03T04:08:38.000Z
1184,1185,8799,InsurAce,INSUR,insurace,1775807.2152440597,230452.84644683,2021-03-15T00:00:00.000Z
1185,1186,6709,Vidya,VIDYA,vidya,1773335.569587882,34084.00763753,2020-08-25T00:00:00.000Z
1186,1187,14489,CheckDot,CDT,checkdot,1769151.2745559025,70437.67226672,2021-11-15T05:18:48.000Z
1187,1188,5475,GHOSTPRISM,GHOST,ghostprism,1748831.8702350212,0.0,2020-04-17T00:00:00.000Z
1188,1189,7096,Bridge Oracle,BRG,bridge-oracle,1741041.1724288203,207802.84449696,2020-09-18T00:00:00.000Z
1189,1190,7222,yAxis,YAXIS,yaxis,1733513.041606306,0.0,2020-09-29T00:00:00.000Z
1190,1191,2874,Aurora,AOA,aurora,1728398.0079540825,0.0,2018-06-26T00:00:00.000Z
1191,1192,3617,ILCOIN,ILC,ilcoin,1699220.3024331043,2446.01664432,2018-11-26T00:00:00.000Z
1192,1193,18871,Rainbow Token,RBW,rainbowtoken,1694591.836275686,615222.91533013,2022-03-16T19:38:48.000Z
1193,1194,19623,Wombat Exchange,WOM,wombat-exchange,1685420.8814519425,97174.11724636,2022-04-19T16:48:44.000Z
1194,1195,4078,Super Zero Protocol,SERO,super-zero-protocol,1659636.283163548,76238.03512881,2019-07-19T00:00:00.000Z
1195,1196,9237,Horizon Protocol,HZN,horizon-protocol,1658443.4224909802,55662.24169145,2021-04-15T00:00:00.000Z
1196,1197,12901,King Shiba,KINGSHIB,king-shiba,1655053.4522658787,75482.90071425,2021-10-20T03:25:43.000Z
1197,1198,2921,OneLedger,OLT,oneledger,1631906.1581761404,202858.54510562,2018-07-12T00:00:00.000Z
1198,1199,5328,WOM Protocol,WOM,wom-protocol,1621041.6213504323,140541.63261192,2020-03-17T00:00:00.000Z
1199,1200,20719,OpenLeverage,OLE,openleverage,1617081.9166845353,254498.78127159,2022-06-22T16:05:53.000Z
1200,1201,8647,MurAll,PAINT,murall,1590823.6281341233,26759.96737138,2021-03-02T00:00:00.000Z
1201,1202,8120,Whiteheart,WHITE,whiteheart,1587325.8643306538,49672.44161847,2020-12-28T00:00:00.000Z
1202,1203,3935,SparkPoint,SRK,sparkpoint,1583006.648922412,54833.76351315,2019-05-14T00:00:00.000Z
1203,1204,18365,MetagamZ,METAG,metagamz,1577387.1913172056,0.0,2022-02-24T15:59:43.000Z
1204,1205,12131,Fruits,FRTS,fruits-eco,1567612.135936729,247718.76827336,2021-09-24T10:50:39.000Z
1205,1206,9507,Göztepe S.K. Fan Token,GOZ,goztepe-sk-fantoken,1560241.0930609263,408063.21000161,2021-04-30T00:00:00.000Z
1206,1207,7585,Freeway Token,FWT,freeway-token,1557319.7383394316,250.21187498,2020-11-03T00:00:00.000Z
1207,1208,2465,BUX Token,BUX,bux-token,1556695.2483085778,5.54167443,2020-12-16T00:00:00.000Z
1208,1209,8494,Modefi,MOD,modefi,1546409.1343264645,10875.01315651,2021-02-17T00:00:00.000Z
1209,1210,9103,GAMEE,GMEE,gamee,1544815.0205761085,184135.81013318,2021-04-02T00:00:00.000Z
1210,1211,9665,My DeFi Pet,DPET,my-defi-pet,1535155.358783965,839694.96277575,2021-05-10T00:00:00.000Z
1211,1212,3831,Safe Haven,SHA,safe-haven,1531557.104141024,214987.60226587,2019-04-02T00:00:00.000Z
1212,1213,10367,April,APRIL,april,1527279.6116276549,36157.78098498,2021-06-09T00:00:00.000Z
1213,1214,5601,STAKE,STAKE,xdai,1527148.511214916,6.6785038,2020-05-19T00:00:00.000Z
1214,1215,6665,LGCY Network,LGCY,lgcy-network,1515983.0628893147,39827.0987313,2020-08-21T00:00:00.000Z
1215,1216,23946,Cheems Inu (new),CINU,cheems-inu-new,1513803.7454520883,1100.73459641,2021-11-28T03:00:00.000Z
1216,1217,4841,suterusu,SUTER,suterusu,1503931.6479544593,89054.95902362,2019-11-22T00:00:00.000Z
1217,1218,11446,S.C. Corinthians Fan Token,SCCP,sc-corinthians-fan-token,1516685.8030960795,77293.65247502,2021-08-27T08:52:02.000Z
1218,1219,9493,Reflexer Ungovernance Token,FLX,reflexer-ungovernance-token,1493752.729446351,68447.90177428,2021-04-29T00:00:00.000Z
1219,1220,9588,O3 Swap,O3,o3-swap,1483596.6882760073,118330.57392063,2021-05-05T00:00:00.000Z
1220,1221,42,Primecoin,XPM,primecoin,1476800.3199746367,443.83263421,2013-07-11T00:00:00.000Z
1221,1222,15131,Everton Fan Token,EFC,everton-fan-token,1475459.5113639468,5502725.48442366,2021-11-24T14:03:12.000Z
1222,1223,8772,ZUSD,ZUSD,zusd,1475295.47601469,93.91349798,2021-03-10T00:00:00.000Z
1223,1224,9461,X World Games,XWG,x-world-games,1464895.6373621493,124139.90739415,2021-04-27T00:00:00.000Z
1224,1225,10622,XCarnival,XCV,xcarnival,1437908.47982928,173366.49014444,2021-10-21T00:00:00.000Z
1225,1226,11738,Adora Token,ARA,adora-token,1440353.5545318804,0.0,2021-09-07T16:26:46.000Z
1226,1227,7320,Neutrino Token,NSBT,neutrino-system-base-token,1430554.2135767355,63778.8454805,2020-10-06T00:00:00.000Z
1227,1228,4200,ChainX,PCX,chainx,1424067.258992889,75345.12924386,2019-08-01T00:00:00.000Z
